verification_id,date,campaign_key,placement_key,segment_key,measured_impressions,risky_impressions,blocked_impressions
13002,2025-08-07,101,306,902,27207,492,187
13003,2025-08-07,101,306,902,27399,1072,619
13004,2025-08-07,103,303,903,55920,1673,891
13005,2025-08-07,101,301,905,34958,1112,357
13006,2025-08-07,101,301,902,36607,981,417
13007,2025-08-07,101,301,903,43124,567,323
13008,2025-08-07,104,304,904,55235,2328,896
13009,2025-08-07,104,304,905,58709,1819,892
13010,2025-08-07,104,304,903,62517,673,333
13011,2025-08-07,101,302,904,25816,356,172
13012,2025-08-07,101,302,903,29847,1256,734
13013,2025-08-07,101,302,905,24948,686,225
13014,2025-08-07,101,303,904,40386,710,229
13015,2025-08-07,101,303,905,43215,765,463
13016,2025-08-07,103,306,902,61047,884,575
13017,2025-08-07,103,306,905,67268,2284,1047
13018,2025-08-07,103,306,902,70920,2616,1159
13019,2025-08-07,102,304,904,16057,308,96
13020,2025-08-07,102,304,905,16799,265,156
13021,2025-08-07,101,302,905,43552,1650,715
13022,2025-08-07,101,302,903,32513,1497,920
13023,2025-08-07,102,302,901,16869,278,106
13024,2025-08-07,102,302,902,15315,536,256
13025,2025-08-07,102,302,903,14109,437,225
13026,2025-08-07,104,303,903,72310,2016,1379
13027,2025-08-07,104,303,901,70918,2725,1264
13028,2025-08-07,104,303,902,63158,2868,953
13029,2025-08-07,106,303,901,38538,882,544
13030,2025-08-07,106,303,903,38999,1379,460
13031,2025-08-07,106,303,902,39607,672,289
13032,2025-08-07,104,301,902,38294,867,262
13033,2025-08-07,105,306,901,39390,685,367
13034,2025-08-07,105,306,902,41790,1430,526
13035,2025-08-07,105,306,904,38614,819,562
13036,2025-08-07,105,302,901,44753,2168,1068
13037,2025-08-07,105,302,901,52417,1567,959
13038,2025-08-07,102,304,904,14348,198,80
13039,2025-08-07,102,304,905,13968,645,414
13040,2025-08-07,101,304,903,19269,914,566
13041,2025-08-07,102,302,905,55365,1004,588
13042,2025-08-07,103,301,905,43218,1539,1034
13043,2025-08-07,103,301,903,36890,1377,945
13044,2025-08-07,103,301,905,37401,1103,488
13045,2025-08-07,104,303,903,19274,836,500
13046,2025-08-07,104,303,903,19692,893,352
13047,2025-08-07,104,303,904,21336,853,548
13048,2025-08-07,103,303,902,48310,2086,1078
13049,2025-08-07,103,303,903,46648,1596,608
13050,2025-08-07,103,303,905,42630,920,640
13051,2025-08-07,104,301,904,84085,3746,1535
13052,2025-08-07,102,302,905,30289,367,127
13053,2025-08-08,103,305,904,47364,2102,1041
13054,2025-08-08,105,305,905,23680,439,138
13055,2025-08-08,105,305,903,27369,431,185
13056,2025-08-08,105,305,903,27014,617,370
13057,2025-08-08,103,304,901,23181,884,525
13058,2025-08-08,103,304,905,23871,790,398
13059,2025-08-08,106,303,901,21284,347,240
13060,2025-08-08,106,303,903,78137,2430,1418
13061,2025-08-08,101,305,901,79836,2829,1306
13062,2025-08-08,101,305,903,69146,1988,950
13063,2025-08-08,101,305,903,77003,1458,563
13064,2025-08-08,106,303,905,69375,2958,1023
13065,2025-08-08,106,303,904,68643,2509,1307
13066,2025-08-08,106,303,904,66074,2255,978
13067,2025-08-08,101,304,905,36512,1371,945
13068,2025-08-08,101,304,904,41743,1031,623
13069,2025-08-08,106,302,903,61934,1950,1322
13070,2025-08-08,106,302,902,58905,921,316
13071,2025-08-08,106,301,905,74806,1835,736
13072,2025-08-08,106,301,901,74893,2482,1559
13073,2025-08-08,104,303,904,53128,1871,812
13074,2025-08-08,104,303,904,49819,524,297
13075,2025-08-08,103,302,901,18726,395,221
13076,2025-08-08,103,302,901,18592,680,337
13077,2025-08-08,103,306,903,69855,1056,715
13078,2025-08-08,103,306,901,65530,941,545
13079,2025-08-08,103,306,901,71630,1021,377
13080,2025-08-08,106,301,902,47841,618,209
13081,2025-08-08,101,303,905,20576,686,285
13082,2025-08-08,101,303,902,17722,829,471
13083,2025-08-08,106,301,902,74772,1670,673
13084,2025-08-08,104,304,904,65150,732,425
13085,2025-08-08,104,304,902,55189,2740,863
13086,2025-08-08,106,302,902,58818,2862,1112
13087,2025-08-08,106,302,905,61421,872,449
13088,2025-08-08,106,302,905,58210,690,403
13089,2025-08-08,101,303,901,33495,504,190
13090,2025-08-08,101,303,901,35969,1082,746
13091,2025-08-08,101,303,905,39266,1660,744
13092,2025-08-08,106,305,904,28721,483,181
13093,2025-08-08,102,302,905,20161,513,246
13094,2025-08-08,102,302,903,22063,868,328
13095,2025-08-08,105,304,903,56320,1438,791
13096,2025-08-08,105,304,902,59004,802,512
13097,2025-08-08,105,304,905,52525,613,235
13098,2025-08-08,103,302,903,51752,1054,650
13099,2025-08-08,103,302,904,56022,1089,530
13100,2025-08-08,103,302,902,48582,2032,1408
13101,2025-08-08,101,301,903,50087,1890,952
13102,2025-08-08,101,301,901,45828,1173,653
13103,2025-08-08,101,301,902,53599,645,343
13104,2025-08-08,104,306,904,21995,821,360
13105,2025-08-08,105,305,903,19002,709,444
13106,2025-08-08,105,301,903,62491,1603,590
13107,2025-08-08,105,301,904,60035,1082,332
13108,2025-08-08,105,301,903,65667,1036,683
13109,2025-08-08,105,305,905,28134,796,490
13110,2025-08-08,105,305,902,27898,466,173
13111,2025-08-08,105,305,904,27932,350,112
13112,2025-08-08,104,306,901,63660,1828,568
13113,2025-08-08,104,306,901,61273,801,473
13114,2025-08-08,104,306,905,55154,2192,1232
13115,2025-08-08,106,303,901,9127,142,76
13116,2025-08-08,106,303,904,9625,473,217
13117,2025-08-08,106,303,903,8375,346,172
13118,2025-08-08,101,306,901,74002,1555,676
13119,2025-08-08,102,306,902,40844,1011,345
13120,2025-08-08,102,306,904,38348,1412,516
13121,2025-08-08,102,306,904,37916,1104,423
13122,2025-08-08,104,304,903,21304,832,519
13123,2025-08-08,104,304,901,23913,793,447
13124,2025-08-08,104,304,905,22903,392,126
13125,2025-08-08,103,306,902,63149,1776,568
13126,2025-08-08,103,306,904,68182,2506,846
13127,2025-08-08,103,305,901,26541,1306,635
13128,2025-08-08,103,305,902,27458,1201,783
13129,2025-08-09,105,303,902,78188,3148,1501
13130,2025-08-09,105,303,903,74506,2332,1091
13131,2025-08-09,103,303,905,91903,3741,1322
13132,2025-08-09,103,303,903,78276,2548,1333
13133,2025-08-09,103,303,902,78373,2878,1342
13134,2025-08-09,103,301,905,78716,3408,1196
13135,2025-08-09,103,301,902,77598,1029,420
13136,2025-08-09,106,304,904,46226,1112,441
13137,2025-08-09,106,304,904,47495,1805,1012
13138,2025-08-09,106,304,905,50888,1600,669
13139,2025-08-09,104,301,904,72962,1204,739
13140,2025-08-09,104,301,905,73655,2175,1126
13141,2025-08-09,106,304,905,46470,829,348
13142,2025-08-09,101,304,903,12831,192,91
13143,2025-08-09,101,304,902,11864,546,215
13144,2025-08-09,101,304,901,12905,423,295
13145,2025-08-09,101,306,901,53764,2471,1530
13146,2025-08-09,104,305,905,23637,756,454
13147,2025-08-09,104,305,901,23913,404,122
13148,2025-08-09,105,301,904,34048,1111,480
13149,2025-08-09,105,301,903,38864,1583,1107
13150,2025-08-09,105,301,901,37527,1178,677
13151,2025-08-09,101,304,905,42443,648,412
13152,2025-08-09,105,303,902,36585,1749,757
13153,2025-08-09,105,303,903,38017,983,470
13154,2025-08-09,105,303,901,34080,423,257
13155,2025-08-09,104,301,903,55139,1799,1042
13156,2025-08-09,104,301,905,78801,2629,1445
13157,2025-08-09,102,303,901,34316,1233,778
13158,2025-08-09,103,304,901,15126,516,315
13159,2025-08-09,103,304,905,17897,875,403
13160,2025-08-09,103,304,905,16267,542,237
13161,2025-08-09,106,303,905,62527,1989,675
13162,2025-08-09,106,303,902,59493,1478,1020
13163,2025-08-09,106,303,905,62826,1933,843
13164,2025-08-09,103,301,902,71213,2660,1573
13165,2025-08-09,106,301,902,57485,1807,870
13166,2025-08-09,106,301,901,64522,652,294
13167,2025-08-09,106,301,904,58512,2724,1490
13168,2025-08-09,102,302,904,24305,1062,683
13169,2025-08-09,102,302,903,29196,1077,325
13170,2025-08-09,102,302,901,26513,658,407
13171,2025-08-09,102,306,905,53271,2104,1272
13172,2025-08-09,102,306,901,43153,1374,894
13173,2025-08-09,102,306,903,50805,1790,1250
13174,2025-08-09,101,306,903,25369,1236,679
13175,2025-08-09,101,306,904,20822,786,309
13176,2025-08-09,102,302,903,69544,3471,1257
13177,2025-08-09,102,302,903,63821,3103,2064
13178,2025-08-09,104,303,901,58151,1766,690
13179,2025-08-09,104,303,905,60948,2775,1786
13180,2025-08-09,104,302,903,74578,2369,1449
13181,2025-08-09,104,302,905,71140,1107,770
13182,2025-08-09,104,302,903,69586,1165,796
13183,2025-08-09,104,302,904,82081,3165,2069
13184,2025-08-09,102,305,903,67252,1131,574
13185,2025-08-09,102,305,903,74265,2270,936
13186,2025-08-10,103,301,902,68039,2964,1355
13187,2025-08-10,103,301,902,69012,2298,1019
13188,2025-08-10,102,304,905,10965,211,96
13189,2025-08-10,104,303,904,25528,353,182
13190,2025-08-10,104,303,902,29337,331,157
13191,2025-08-10,104,303,904,92357,1193,538
13192,2025-08-10,104,303,905,85317,1509,797
13193,2025-08-10,102,304,902,34197,1004,606
13194,2025-08-10,102,301,905,80156,2298,1053
13195,2025-08-10,102,301,901,89757,3072,1422
13196,2025-08-10,102,301,904,84054,2603,1670
13197,2025-08-10,104,306,901,13316,271,187
13198,2025-08-10,104,306,901,11295,253,159
13199,2025-08-10,103,306,901,56413,2502,1739
13200,2025-08-10,103,306,904,51481,1875,1101
13201,2025-08-10,103,306,905,56225,2481,994
13202,2025-08-10,104,303,901,43895,1423,789
13203,2025-08-10,104,303,905,49760,1516,722
13204,2025-08-10,104,303,901,45376,1577,637
13205,2025-08-10,105,305,902,21559,652,230
13206,2025-08-10,105,305,905,20774,599,320
13207,2025-08-10,106,303,905,90659,4347,2132
13208,2025-08-10,106,303,901,87604,1485,833
13209,2025-08-10,106,303,904,89753,2283,1058
13210,2025-08-10,105,302,905,67757,2517,880
13211,2025-08-10,105,302,901,78053,2843,1356
13212,2025-08-10,104,306,904,46335,2043,1346
13213,2025-08-10,104,306,905,52699,1842,950
13214,2025-08-10,104,306,901,52624,1060,619
13215,2025-08-10,103,306,905,55302,2170,1153
13216,2025-08-10,103,306,905,49661,1888,1033
13217,2025-08-10,103,302,904,58887,740,490
13218,2025-08-10,103,302,903,67264,2360,1557
13219,2025-08-10,103,302,901,65956,2787,1332
13220,2025-08-10,103,301,901,31515,584,273
13221,2025-08-10,103,301,904,32825,377,190
13222,2025-08-10,103,301,902,26599,1263,805
13223,2025-08-10,106,303,901,82876,1205,476
13224,2025-08-10,106,303,904,76935,2321,1104
13225,2025-08-10,106,303,902,77091,804,349
13226,2025-08-10,102,304,902,45728,2256,979
13227,2025-08-10,102,304,902,41438,1443,434
13228,2025-08-10,102,304,901,45897,1728,757
13229,2025-08-10,104,301,905,23864,632,423
13230,2025-08-10,104,301,905,25620,461,150
13231,2025-08-10,104,301,905,24420,256,135
13232,2025-08-10,102,304,904,37936,1024,421
13233,2025-08-10,102,304,902,41888,422,134
13234,2025-08-10,102,304,904,34883,817,539
13235,2025-08-10,103,302,904,32791,891,496
13236,2025-08-10,104,304,901,86162,1092,671
13237,2025-08-10,104,304,903,50935,520,241
13238,2025-08-10,102,305,904,42963,504,275
13239,2025-08-11,106,303,902,87453,4268,1398
13240,2025-08-11,101,305,901,83008,2041,975
13241,2025-08-11,104,303,902,10856,383,227
13242,2025-08-11,104,303,905,10927,281,136
13243,2025-08-11,105,303,905,77689,2164,1270
13244,2025-08-11,106,302,903,29270,1457,636
13245,2025-08-11,106,302,905,29302,343,151
13246,2025-08-11,103,305,903,68048,1159,747
13247,2025-08-11,103,305,905,74415,2492,1076
13248,2025-08-11,105,302,903,75200,3004,1740
13249,2025-08-11,105,302,903,72107,2980,1899
13250,2025-08-11,105,302,905,76255,1578,755
13251,2025-08-11,105,304,905,29622,961,346
13252,2025-08-11,105,301,901,41278,929,515
13253,2025-08-11,103,303,905,27718,1016,517
13254,2025-08-11,103,303,905,25948,396,276
13255,2025-08-11,106,305,903,27687,1047,681
13256,2025-08-11,106,305,903,29813,663,206
13257,2025-08-11,106,305,901,27966,1146,366
13258,2025-08-11,105,305,901,45703,850,338
13259,2025-08-11,101,306,902,12211,558,234
13260,2025-08-11,101,306,902,12583,403,214
13261,2025-08-11,106,304,903,59833,1803,852
13262,2025-08-11,102,306,904,57251,1670,514
13263,2025-08-11,104,302,905,43629,1295,809
13264,2025-08-11,104,302,902,47496,2199,1025
13265,2025-08-11,104,302,902,42584,1363,639
13266,2025-08-11,104,306,903,54417,1965,713
13267,2025-08-11,105,302,903,82745,3960,2133
13268,2025-08-11,105,302,902,85746,1856,1023
13269,2025-08-11,106,305,903,30254,501,315
13270,2025-08-11,106,305,905,24997,339,215
13271,2025-08-11,106,305,902,28244,365,247
13272,2025-08-11,104,301,904,21698,978,313
13273,2025-08-11,104,301,904,21437,998,649
13274,2025-08-11,104,301,905,20396,1002,336
13275,2025-08-11,101,306,902,22231,961,567
13276,2025-08-11,101,306,903,23003,689,333
13277,2025-08-11,101,306,905,24017,757,488
13278,2025-08-11,104,301,903,46103,831,548
13279,2025-08-11,104,301,903,53469,2347,934
13280,2025-08-12,106,303,903,30391,408,125
13281,2025-08-12,106,302,901,76567,1429,783
13282,2025-08-12,106,303,905,50598,1177,637
13283,2025-08-12,106,303,902,42736,1457,741
13284,2025-08-12,101,304,902,31348,527,250
13285,2025-08-12,101,304,901,30782,501,232
13286,2025-08-12,101,304,904,29650,1042,528
13287,2025-08-12,102,306,902,29963,1366,538
13288,2025-08-12,102,306,903,26527,446,194
13289,2025-08-12,102,306,903,28443,793,515
13290,2025-08-12,104,306,904,86458,3570,2179
13291,2025-08-12,103,301,903,29104,978,673
13292,2025-08-12,103,301,903,28145,385,120
13293,2025-08-12,103,301,903,28678,892,462
13294,2025-08-12,105,305,902,68764,3182,1470
13295,2025-08-12,105,305,903,65204,1498,535
13296,2025-08-12,105,304,902,25363,1136,700
13297,2025-08-12,105,304,902,23330,849,356
13298,2025-08-12,105,304,903,21809,586,235
13299,2025-08-12,101,305,905,92755,3628,1226
13300,2025-08-12,101,305,905,92746,4173,1553
13301,2025-08-12,105,304,904,61626,1973,879
13302,2025-08-12,105,304,905,55965,806,352
13303,2025-08-12,104,302,903,20186,287,133
13304,2025-08-12,102,301,901,60856,712,350
13305,2025-08-12,104,305,903,81839,2487,1483
13306,2025-08-12,104,305,901,84264,3294,2244
13307,2025-08-12,106,303,905,12523,469,260
13308,2025-08-12,103,304,905,35020,1154,358
13309,2025-08-12,103,301,904,11589,273,173
13310,2025-08-12,103,301,905,11803,342,104
13311,2025-08-12,104,304,901,65494,2118,703
13312,2025-08-12,104,304,902,75458,2069,1385
13313,2025-08-12,103,306,904,77751,2904,903
13314,2025-08-12,103,306,905,77725,813,521
13315,2025-08-12,106,303,903,43662,529,232
13316,2025-08-13,104,303,901,8027,394,209
13317,2025-08-13,104,303,905,9627,126,70
13318,2025-08-13,105,302,903,32611,460,307
13319,2025-08-13,105,302,904,30863,1481,606
13320,2025-08-13,105,302,905,32601,1307,890
13321,2025-08-13,104,304,905,50732,2189,996
13322,2025-08-13,104,304,905,50590,1237,591
13323,2025-08-13,104,304,902,43117,496,330
13324,2025-08-13,106,304,905,10241,145,51
13325,2025-08-13,106,304,901,9552,316,194
13326,2025-08-13,106,301,901,65269,2781,1557
13327,2025-08-13,103,306,902,8688,422,278
13328,2025-08-13,103,306,902,9246,97,37
13329,2025-08-13,103,306,904,9597,203,70
13330,2025-08-13,105,306,903,17225,849,317
13331,2025-08-13,105,306,902,17971,251,170
13332,2025-08-13,105,306,903,16661,537,201
13333,2025-08-13,105,304,904,46864,792,541
13334,2025-08-13,105,304,901,45937,1208,792
13335,2025-08-13,103,303,902,71148,2240,1151
13336,2025-08-13,105,304,901,76121,2613,906
13337,2025-08-13,105,304,905,85206,2093,1357
13338,2025-08-13,101,304,901,14855,538,253
13339,2025-08-13,101,304,904,16004,557,181
13340,2025-08-13,101,304,902,17415,217,146
13341,2025-08-13,106,303,903,55560,823,506
13342,2025-08-13,106,303,903,49806,581,230
13343,2025-08-13,106,303,902,54795,2276,1080
13344,2025-08-13,106,303,904,44400,811,503
13345,2025-08-13,106,303,904,47302,803,358
13346,2025-08-13,101,302,904,27414,723,438
13347,2025-08-13,101,302,905,31654,513,225
13348,2025-08-13,101,303,904,40906,2027,1251
13349,2025-08-13,101,303,904,42465,2090,1320
13350,2025-08-13,101,303,901,43687,550,203
13351,2025-08-13,106,303,901,85585,1909,971
13352,2025-08-13,106,303,903,85199,2771,1180
13353,2025-08-13,106,303,903,76257,1692,720
13354,2025-08-13,104,306,903,59854,723,407
13355,2025-08-13,104,306,903,65868,2492,1017
13356,2025-08-13,104,306,901,66416,2726,1538
13357,2025-08-13,101,306,904,26616,539,262
13358,2025-08-13,105,306,902,53310,1164,445
13359,2025-08-13,105,306,903,53555,1591,748
13360,2025-08-13,102,304,904,56682,2321,1081
13361,2025-08-13,102,306,901,55338,1223,769
13362,2025-08-13,102,306,905,64148,2085,995
13363,2025-08-13,102,306,901,58396,2550,1380
13364,2025-08-13,103,305,904,50760,1113,716
13365,2025-08-13,106,304,904,44693,625,398
13366,2025-08-13,106,304,901,42365,1467,710
13367,2025-08-13,106,304,904,46658,1771,723
13368,2025-08-13,101,303,903,73230,3602,1840
13369,2025-08-13,101,303,902,81913,3795,1686
13370,2025-08-13,101,303,905,89581,1850,898
13371,2025-08-13,101,306,905,63208,2798,1498
13372,2025-08-13,103,306,902,43826,847,445
13373,2025-08-13,103,306,902,50509,692,278
13374,2025-08-13,102,301,901,56861,1176,470
13375,2025-08-13,102,301,903,59088,795,510
13376,2025-08-13,102,301,904,49414,1160,432
13377,2025-08-13,106,302,901,64191,2515,1073
13378,2025-08-13,106,302,904,63516,685,284
13379,2025-08-13,106,305,902,77965,3011,1814
13380,2025-08-13,106,305,904,68174,1265,639
13381,2025-08-13,106,305,902,74543,1826,1044
13382,2025-08-14,106,304,901,46499,1511,914
13383,2025-08-14,106,304,902,41825,1364,947
13384,2025-08-14,106,304,902,41636,1830,1183
13385,2025-08-14,101,304,905,40314,673,419
13386,2025-08-14,101,304,901,34816,626,376
13387,2025-08-14,101,304,903,42241,1821,969
13388,2025-08-14,105,305,903,76550,1770,1070
13389,2025-08-14,105,305,901,80259,1561,1077
13390,2025-08-14,105,305,902,82511,1292,537
13391,2025-08-14,104,301,901,15561,162,69
13392,2025-08-14,104,301,904,14066,406,254
13393,2025-08-14,102,303,905,42562,1030,498
13394,2025-08-14,102,303,905,47167,1536,513
13395,2025-08-14,102,303,902,46807,543,295
13396,2025-08-14,101,304,902,62520,1872,1099
13397,2025-08-14,106,303,903,49772,1749,882
13398,2025-08-14,103,306,902,66603,1924,1093
13399,2025-08-14,103,306,903,73364,1585,900
13400,2025-08-14,103,306,903,72662,2151,1152
13401,2025-08-14,103,304,903,49446,1793,1180
13402,2025-08-14,103,304,903,52096,1383,877
13403,2025-08-14,103,304,901,51127,1304,736
13404,2025-08-14,104,305,903,63272,2159,969
13405,2025-08-14,104,306,901,62562,2568,1763
13406,2025-08-14,104,306,901,57203,885,281
13407,2025-08-14,101,302,904,37636,1439,932
13408,2025-08-14,106,303,905,88745,3129,1948
13409,2025-08-14,106,303,901,78058,3655,2051
13410,2025-08-14,106,303,901,83576,987,639
13411,2025-08-14,102,306,901,54013,2411,1295
13412,2025-08-14,102,306,903,58536,1431,947
13413,2025-08-14,102,306,902,55589,1975,692
13414,2025-08-14,102,303,903,15295,204,110
13415,2025-08-14,102,303,905,18170,555,247
13416,2025-08-14,102,303,903,16957,689,317
13417,2025-08-14,105,303,902,26987,1076,458
13418,2025-08-14,105,303,904,22774,344,142
13419,2025-08-14,105,303,902,23696,656,414
13420,2025-08-14,101,306,903,78214,2633,1764
13421,2025-08-14,101,306,901,65212,1357,474
